,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.006553399999994269,0.0,True,200,0.35,150
1,1,0.052278799999996295,0.0,True,200,0.35,150
2,2,0.09396409999999378,0.0,True,200,0.35,150
3,3,0.1354720999999941,804.0,True,200,0.35,150
4,4,0.17767009999999317,839.0,True,200,0.35,150
5,5,0.21969019999999517,839.0,True,200,0.35,150
6,6,0.2612108999999947,855.0,True,200,0.35,150
7,7,0.30259639999999877,855.0,True,200,0.35,150
8,8,0.3440819999999931,855.0,True,200,0.35,150
9,9,0.3855145999999934,855.0,True,200,0.35,150
10,10,0.4275256999999968,855.0,True,200,0.35,150
11,11,0.46974039999999917,855.0,True,200,0.35,150
12,12,0.5129662999999951,855.0,True,200,0.35,150
13,13,0.5556205999999975,855.0,True,200,0.35,150
14,14,0.5975381999999954,855.0,True,200,0.35,150
15,15,0.6397014999999939,855.0,True,200,0.35,150
16,16,0.6822640999999976,855.0,True,200,0.35,150
17,17,0.7251763999999952,855.0,True,200,0.35,150
18,18,0.7679384999999996,855.0,True,200,0.35,150
19,19,0.8098769999999931,855.0,True,200,0.35,150
20,20,0.8530256999999963,855.0,True,200,0.35,150
21,21,0.8955148999999949,855.0,True,200,0.35,150
