,Iteration,Time,Fitness,Restarts,max_iters,current_restart
0,0,4.979999999932261e-05,1.0,50,5000,0
1,1,0.0052032000000004075,1.0,50,5000,0
2,2,0.005226000000000397,1.0,50,5000,0
3,3,0.005243200000002446,1.0,50,5000,0
4,4,0.005259000000002345,1.0,50,5000,0
5,5,0.005279700000002663,2.0,50,5000,0
6,6,0.0052954000000013934,2.0,50,5000,0
7,7,0.005310800000000171,2.0,50,5000,0
8,8,0.005325800000001379,2.0,50,5000,0
9,9,0.005341000000001372,2.0,50,5000,0
10,10,0.005360800000001831,4.0,50,5000,0
11,11,0.005376500000000561,4.0,50,5000,0
12,12,0.005392300000000461,4.0,50,5000,0
13,13,0.005407900000001575,4.0,50,5000,0
14,14,0.0054237000000014746,4.0,50,5000,0
15,15,0.005439200000001421,4.0,50,5000,0
16,16,0.0054541000000014606,4.0,50,5000,0
17,17,0.005470100000000144,4.0,50,5000,0
18,18,0.0054859000000000435,4.0,50,5000,0
19,19,0.005501699999999943,4.0,50,5000,0
20,20,0.005517700000002179,4.0,50,5000,0
21,21,0.005533500000002078,4.0,50,5000,0
22,22,0.005549699999999547,4.0,50,5000,0
23,23,0.0055656000000006145,4.0,50,5000,0
24,24,0.005581900000002804,4.0,50,5000,0
25,25,0.005598200000001441,4.0,50,5000,0
26,26,0.005614800000000031,4.0,50,5000,0
27,27,0.005630899999999883,4.0,50,5000,0
28,28,0.0056466000000021666,4.0,50,5000,0
29,29,0.005663099999999588,4.0,50,5000,0
30,30,0.005679700000001731,4.0,50,5000,0
31,31,0.005696500000002658,4.0,50,5000,0
32,32,0.0057135000000023695,4.0,50,5000,0
33,33,0.005730800000002034,4.0,50,5000,0
34,34,0.005747700000000577,4.0,50,5000,0
35,35,0.005764900000002626,4.0,50,5000,0
36,36,0.005782500000002244,4.0,50,5000,0
37,37,0.005799500000001956,4.0,50,5000,0
38,38,0.005816100000000546,4.0,50,5000,0
39,39,0.005833200000001426,4.0,50,5000,0
40,40,0.005850500000001091,4.0,50,5000,0
41,41,0.005867699999999587,4.0,50,5000,0
42,42,0.0058851000000004206,4.0,50,5000,0
43,43,0.0059023000000024695,4.0,50,5000,0
44,44,0.005918300000001153,4.0,50,5000,0
45,45,0.005944400000000627,4.0,50,5000,0
46,46,0.005962900000000104,4.0,50,5000,0
47,47,0.005981200000000797,4.0,50,5000,0
48,48,0.0059989000000015835,4.0,50,5000,0
49,49,0.0060168000000011546,4.0,50,5000,0
50,50,0.00603489999999951,4.0,50,5000,0
51,51,0.00605290000000025,4.0,50,5000,0
52,52,0.006070600000001036,4.0,50,5000,0
53,53,0.006088300000001823,4.0,50,5000,0
54,54,0.006106400000000178,4.0,50,5000,0
55,55,0.006124500000002087,4.0,50,5000,0
56,56,0.006142400000001658,4.0,50,5000,0
57,57,0.006160300000001229,4.0,50,5000,0
58,58,0.006178399999999584,4.0,50,5000,0
59,59,0.0061975000000025204,4.0,50,5000,0
60,60,0.006215600000000876,4.0,50,5000,0
61,61,0.011964500000001266,4.0,50,5000,1
62,62,0.017133499999999913,4.0,50,5000,1
63,63,0.017158900000001864,4.0,50,5000,1
64,64,0.017187299999999794,4.0,50,5000,1
65,65,0.017241600000001966,4.0,50,5000,1
66,66,0.017278900000000874,4.0,50,5000,1
67,67,0.01731550000000226,4.0,50,5000,1
68,68,0.017334500000000475,4.0,50,5000,1
69,69,0.017353500000002242,4.0,50,5000,1
70,70,0.01737240000000284,4.0,50,5000,1
71,71,0.017391800000002178,4.0,50,5000,1
72,72,0.01741050000000044,4.0,50,5000,1
73,73,0.017430799999999635,4.0,50,5000,1
74,74,0.017451100000002384,4.0,50,5000,1
75,75,0.017470200000001768,4.0,50,5000,1
76,76,0.017489100000002367,4.0,50,5000,1
77,77,0.01750769999999946,4.0,50,5000,1
78,78,0.017526300000000106,4.0,50,5000,1
79,79,0.017545200000000705,4.0,50,5000,1
80,80,0.01756380000000135,4.0,50,5000,1
81,81,0.017582300000000828,4.0,50,5000,1
82,82,0.017600900000001474,4.0,50,5000,1
83,83,0.01761989999999969,4.0,50,5000,1
84,84,0.017638800000000288,4.0,50,5000,1
85,85,0.017657599999999718,4.0,50,5000,1
86,86,0.0176764000000027,4.0,50,5000,1
87,87,0.0176955999999997,4.0,50,5000,1
88,88,0.017714400000002684,4.0,50,5000,1
89,89,0.01773470000000188,4.0,50,5000,1
90,90,0.017754700000001122,5.0,50,5000,1
91,91,0.01778030000000186,5.0,50,5000,1
92,92,0.017801000000002176,5.0,50,5000,1
93,93,0.017820700000001466,5.0,50,5000,1
94,94,0.017840500000001924,5.0,50,5000,1
95,95,0.017860600000002336,5.0,50,5000,1
96,96,0.017880000000001672,5.0,50,5000,1
97,97,0.017899500000002178,5.0,50,5000,1
98,98,0.017919400000000252,5.0,50,5000,1
99,99,0.01793920000000071,5.0,50,5000,1
100,100,0.017958300000000094,5.0,50,5000,1
101,101,0.017978400000000505,5.0,50,5000,1
102,102,0.017998200000000963,5.0,50,5000,1
103,103,0.01801810000000259,5.0,50,5000,1
104,104,0.01803770000000071,5.0,50,5000,1
105,105,0.01805760000000234,5.0,50,5000,1
106,106,0.018077400000002797,5.0,50,5000,1
107,107,0.018098600000001852,5.0,50,5000,1
108,108,0.018118700000002264,5.0,50,5000,1
109,109,0.018139100000002628,5.0,50,5000,1
110,110,0.01815910000000187,5.0,50,5000,1
111,111,0.0181792999999999,5.0,50,5000,1
112,112,0.018199300000002694,5.0,50,5000,1
113,113,0.018228000000000577,5.0,50,5000,1
114,114,0.018249100000002016,5.0,50,5000,1
115,115,0.018270199999999903,5.0,50,5000,1
116,116,0.01829090000000022,5.0,50,5000,1
117,117,0.01831149999999937,5.0,50,5000,1
118,118,0.018332000000000903,5.0,50,5000,1
119,119,0.018352900000000005,5.0,50,5000,1
120,120,0.01837420000000023,5.0,50,5000,1
121,121,0.01839479999999938,5.0,50,5000,1
122,122,0.018415600000000865,5.0,50,5000,1
123,123,0.018436200000000014,5.0,50,5000,1
124,124,0.01845710000000267,5.0,50,5000,1
125,125,0.01847839999999934,5.0,50,5000,1
126,126,0.018499200000000826,5.0,50,5000,1
127,127,0.018520999999999788,5.0,50,5000,1
128,128,0.01854250000000235,5.0,50,5000,1
129,129,0.018564600000001263,5.0,50,5000,1
130,130,0.018586900000002515,5.0,50,5000,1
131,131,0.018608800000002645,5.0,50,5000,1
132,132,0.01863090000000156,5.0,50,5000,1
133,133,0.018652599999999353,5.0,50,5000,1
134,134,0.01867560000000168,5.0,50,5000,1
135,135,0.018696900000001904,5.0,50,5000,1
136,136,0.01871940000000194,5.0,50,5000,1
137,137,0.018741800000000808,5.0,50,5000,1
138,138,0.018763899999999722,5.0,50,5000,1
139,139,0.018786099999999806,5.0,50,5000,1
140,140,0.01880829999999989,5.0,50,5000,1
141,141,0.01883070000000231,2.0,50,5000,2
142,142,0.024267900000001674,2.0,50,5000,2
143,143,0.030018800000000567,2.0,50,5000,2
144,144,0.0300489000000006,2.0,50,5000,2
145,145,0.030073600000001477,2.0,50,5000,2
146,146,0.030097000000001373,2.0,50,5000,2
147,147,0.03011990000000253,2.0,50,5000,2
148,148,0.03014270000000252,5.0,50,5000,2
149,149,0.030166100000002416,5.0,50,5000,2
150,150,0.0301948000000003,5.0,50,5000,2
151,151,0.03021890000000127,5.0,50,5000,2
152,152,0.030242000000001212,5.0,50,5000,2
153,153,0.030264999999999986,5.0,50,5000,2
154,154,0.03028850000000105,5.0,50,5000,2
155,155,0.030311600000000993,5.0,50,5000,2
156,156,0.030334700000000936,5.0,50,5000,2
157,157,0.030357600000002094,5.0,50,5000,2
158,158,0.03038090000000082,5.0,50,5000,2
159,159,0.030404000000000764,5.0,50,5000,2
160,160,0.030427100000000706,5.0,50,5000,2
161,161,0.03045009999999948,5.0,50,5000,2
162,162,0.03047379999999933,5.0,50,5000,2
163,163,0.03049700000000044,5.0,50,5000,2
164,164,0.03052210000000244,5.0,50,5000,2
165,165,0.030545800000002288,5.0,50,5000,2
166,166,0.030568999999999846,5.0,50,5000,2
167,167,0.030600899999999598,5.0,50,5000,2
168,168,0.03062850000000239,5.0,50,5000,2
169,169,0.030653100000002098,5.0,50,5000,2
170,170,0.03067790000000059,5.0,50,5000,2
171,171,0.030702600000001468,5.0,50,5000,2
172,172,0.030726900000001223,5.0,50,5000,2
173,173,0.03075109999999981,5.0,50,5000,2
174,174,0.030776299999999424,5.0,50,5000,2
175,175,0.030800400000000394,5.0,50,5000,2
176,176,0.030824800000001318,5.0,50,5000,2
177,177,0.0308501000000021,5.0,50,5000,2
178,178,0.030927800000000616,5.0,50,5000,2
179,179,0.030962099999999992,5.0,50,5000,2
180,180,0.031020000000001602,5.0,50,5000,2
181,181,0.031045000000002432,5.0,50,5000,2
182,182,0.031070299999999662,5.0,50,5000,2
183,183,0.031095100000001707,5.0,50,5000,2
184,184,0.031119800000002584,5.0,50,5000,2
185,185,0.03119620000000012,5.0,50,5000,2
186,186,0.031241400000002528,5.0,50,5000,2
187,187,0.0312864000000026,5.0,50,5000,2
188,188,0.031329100000000665,5.0,50,5000,2
189,189,0.03139540000000096,5.0,50,5000,2
190,190,0.03142220000000151,5.0,50,5000,2
191,191,0.03144920000000084,5.0,50,5000,2
192,192,0.03147510000000153,5.0,50,5000,2
193,193,0.03149980000000241,5.0,50,5000,2
194,194,0.03152560000000193,5.0,50,5000,2
195,195,0.03157189999999943,5.0,50,5000,2
196,196,0.03160570000000007,5.0,50,5000,2
197,197,0.031666000000001304,5.0,50,5000,2
198,198,0.031713800000002124,5.0,50,5000,2
199,199,0.031759300000000934,4.0,50,5000,3
200,200,0.03179470000000251,4.0,50,5000,3
201,201,0.039417200000002595,4.0,50,5000,3
202,202,0.04679929999999999,4.0,50,5000,3
203,203,0.046834900000000346,4.0,50,5000,3
204,204,0.04687889999999939,4.0,50,5000,3
205,205,0.04690650000000218,4.0,50,5000,3
206,206,0.04693290000000161,4.0,50,5000,3
207,207,0.046959300000001036,4.0,50,5000,3
208,208,0.046984699999999435,6.0,50,5000,3
209,209,0.047010600000000125,6.0,50,5000,3
210,210,0.04703680000000077,6.0,50,5000,3
211,211,0.04706790000000183,6.0,50,5000,3
212,212,0.047094200000000086,6.0,50,5000,3
213,213,0.04712070000000068,6.0,50,5000,3
214,214,0.047146900000001324,6.0,50,5000,3
215,215,0.04717319999999958,6.0,50,5000,3
216,216,0.047198500000000365,6.0,50,5000,3
217,217,0.04722470000000101,6.0,50,5000,3
218,218,0.0472512000000016,6.0,50,5000,3
219,219,0.0472777000000022,6.0,50,5000,3
220,220,0.047304100000001625,6.0,50,5000,3
221,221,0.04733060000000222,6.0,50,5000,3
222,222,0.04735649999999936,6.0,50,5000,3
223,223,0.04738389999999981,6.0,50,5000,3
224,224,0.0474098000000005,6.0,50,5000,3
225,225,0.047436799999999835,6.0,50,5000,3
226,226,0.0474634000000016,6.0,50,5000,3
227,227,0.04749029999999976,6.0,50,5000,3
228,228,0.04751710000000031,6.0,50,5000,3
229,229,0.04754390000000086,6.0,50,5000,3
230,230,0.04757110000000253,6.0,50,5000,3
231,231,0.04759830000000065,7.0,50,5000,3
232,232,0.04762640000000218,7.0,50,5000,3
233,233,0.047653600000000296,7.0,50,5000,3
234,234,0.04768669999999986,7.0,50,5000,3
235,235,0.047714500000001436,7.0,50,5000,3
236,236,0.04774229999999946,7.0,50,5000,3
237,237,0.047772000000001924,7.0,50,5000,3
238,238,0.0478221000000012,7.0,50,5000,3
239,239,0.047890200000001215,7.0,50,5000,3
240,240,0.0479268000000026,7.0,50,5000,3
241,241,0.04797220000000024,9.0,50,5000,3
242,242,0.048001400000000416,9.0,50,5000,3
243,243,0.04803049999999942,9.0,50,5000,3
244,244,0.0480651000000023,9.0,50,5000,3
245,245,0.04809529999999995,9.0,50,5000,3
246,246,0.048125000000002416,9.0,50,5000,3
247,247,0.048154800000002496,9.0,50,5000,3
248,248,0.048184100000000285,9.0,50,5000,3
249,249,0.048234900000000636,9.0,50,5000,3
250,250,0.04828060000000178,9.0,50,5000,3
251,251,0.04833239999999961,9.0,50,5000,3
252,252,0.04836480000000165,9.0,50,5000,3
253,253,0.04841140000000266,9.0,50,5000,3
254,254,0.0484410000000004,9.0,50,5000,3
255,255,0.04847090000000165,9.0,50,5000,3
256,256,0.0485014000000028,9.0,50,5000,3
257,257,0.04853160000000045,9.0,50,5000,3
258,258,0.04856250000000273,9.0,50,5000,3
259,259,0.04860740000000163,9.0,50,5000,3
