,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005300900000001718,0.0,True,200,0.35,150
1,1,0.0287462000000005,244.0,True,200,0.35,150
2,2,0.045637299999999215,246.0,True,200,0.35,150
3,3,0.062452900000000255,246.0,True,200,0.35,150
4,4,0.0789262000000015,246.0,True,200,0.35,150
5,5,0.09781050000000135,246.0,True,200,0.35,150
6,6,0.11551869999999909,246.0,True,200,0.35,150
7,7,0.1323597999999997,246.0,True,200,0.35,150
8,8,0.14884029999999981,246.0,True,200,0.35,150
9,9,0.16712109999999925,246.0,True,200,0.35,150
10,10,0.18433080000000146,246.0,True,200,0.35,150
11,11,0.20129299999999972,246.0,True,200,0.35,150
12,12,0.21812010000000015,246.0,True,200,0.35,150
13,13,0.23510579999999948,246.0,True,200,0.35,150
14,14,0.25179780000000207,246.0,True,200,0.35,150
15,15,0.2685883000000011,246.0,True,200,0.35,150
16,16,0.2853993000000017,246.0,True,200,0.35,150
17,17,0.30277500000000046,246.0,True,200,0.35,150
