,Iteration,Fitness,Time,State,Restarts,max_iters,current_restart
0,0,2.0,4.6700000000177155e-05,"[1, 0, 0, 1, 0]",10,5000,0
1,5000,6.0,0.006905600000000067,"[0, 0, 0, 0, 0]",10,5000,0
2,0,2.0,0.011802400000000102,"[1, 0, 0, 0, 0]",10,5000,1
3,5000,6.0,0.017861500000000197,"[0, 0, 0, 0, 0]",10,5000,1
4,0,4.0,0.02304000000000017,"[0, 0, 0, 1, 0]",10,5000,2
5,5000,6.0,0.02947410000000006,"[0, 0, 0, 0, 0]",10,5000,2
6,0,3.0,0.035466100000000056,"[0, 0, 1, 0, 1]",10,5000,3
7,5000,6.0,0.04213620000000007,"[0, 0, 0, 0, 0]",10,5000,3
8,0,4.0,0.047567899999999996,"[1, 1, 1, 0, 1]",10,5000,4
9,5000,6.0,0.05477799999999999,"[1, 1, 1, 1, 1]",10,5000,4
10,0,4.0,0.0614085000000002,"[1, 1, 1, 1, 0]",10,5000,5
11,5000,6.0,0.06901420000000003,"[1, 1, 1, 1, 1]",10,5000,5
12,0,4.0,0.07586670000000018,"[1, 1, 1, 0, 1]",10,5000,6
13,5000,6.0,0.0837384000000001,"[1, 1, 1, 1, 1]",10,5000,6
14,0,4.0,0.09059280000000003,"[0, 0, 0, 0, 1]",10,5000,7
15,5000,6.0,0.09869870000000014,"[0, 0, 0, 0, 0]",10,5000,7
16,0,3.0,0.10580620000000018,"[1, 1, 0, 1, 0]",10,5000,8
17,5000,6.0,0.11426750000000019,"[1, 1, 1, 1, 1]",10,5000,8
18,0,2.0,0.1217887000000002,"[1, 0, 0, 1, 0]",10,5000,9
19,5000,6.0,0.1308558000000002,"[0, 0, 0, 0, 0]",10,5000,9
20,0,3.0,0.1386056,"[0, 0, 1, 1, 0]",10,5000,10
21,5000,6.0,0.14833070000000004,"[0, 0, 0, 0, 0]",10,5000,10
