,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.004964000000001079,1.0,True,370,0.35,100
1,1,0.051022900000006643,11.0,True,370,0.35,100
2,2,0.09339180000000624,16.0,True,370,0.35,100
3,3,0.1328797000000037,16.0,True,370,0.35,100
4,4,0.17171000000000447,16.0,True,370,0.35,100
5,5,0.2115998000000019,16.0,True,370,0.35,100
6,6,0.25031610000000626,16.0,True,370,0.35,100
7,7,0.29103400000001045,16.0,True,370,0.35,100
8,8,0.3326708000000025,16.0,True,370,0.35,100
9,9,0.37247530000000495,19.0,True,370,0.35,100
10,10,0.41356640000000766,20.0,True,370,0.35,100
11,11,0.46380920000000003,20.0,True,370,0.35,100
12,12,0.5011500000000098,20.0,True,370,0.35,100
13,13,0.5423078000000032,22.0,True,370,0.35,100
14,14,0.5817865000000069,25.0,True,370,0.35,100
15,15,0.6285837000000072,25.0,True,370,0.35,100
16,16,0.6719962000000095,25.0,True,370,0.35,100
17,17,0.7157067000000126,100.0,True,370,0.35,100
18,18,0.765442500000006,100.0,True,370,0.35,100
19,19,0.8041707000000002,100.0,True,370,0.35,100
20,20,0.8717582000000021,100.0,True,370,0.35,100
21,21,0.9411501000000015,100.0,True,370,0.35,100
22,22,1.0093127000000095,100.0,True,370,0.35,100
23,23,1.0782438000000099,100.0,True,370,0.35,100
24,24,1.1468246000000022,100.0,True,370,0.35,100
25,25,1.215247600000012,100.0,True,370,0.35,100
26,26,1.2848476000000062,100.0,True,370,0.35,100
27,27,1.3535435000000007,100.0,True,370,0.35,100
