,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005025799999998526,1.0,True,370,0.35,100
1,1,0.027137699999997267,11.0,True,370,0.35,100
2,2,0.04524839999999841,11.0,True,370,0.35,100
3,3,0.06280239999999537,11.0,True,370,0.35,100
4,4,0.07975449999999995,12.0,True,370,0.35,100
5,5,0.09708079999999342,14.0,True,370,0.35,100
6,6,0.11488579999999615,17.0,True,370,0.35,100
7,7,0.1322564999999969,17.0,True,370,0.35,100
8,8,0.15351399999999416,54.0,True,370,0.35,100
9,9,0.17104179999999758,54.0,True,370,0.35,100
10,10,0.1926639999999935,56.0,True,370,0.35,100
11,11,0.210251999999997,59.0,True,370,0.35,100
12,12,0.23676609999999698,59.0,True,370,0.35,100
13,13,0.2640070999999935,59.0,True,370,0.35,100
14,14,0.29114639999999525,59.0,True,370,0.35,100
15,15,0.3185052999999982,59.0,True,370,0.35,100
16,16,0.3458860999999942,59.0,True,370,0.35,100
17,17,0.3732693999999981,59.0,True,370,0.35,100
18,18,0.40093489999999576,61.0,True,370,0.35,100
19,19,0.42846909999999383,61.0,True,370,0.35,100
20,20,0.4558901999999989,61.0,True,370,0.35,100
21,21,0.48320769999999413,61.0,True,370,0.35,100
22,22,0.5105180999999988,61.0,True,370,0.35,100
23,23,0.5377305999999962,61.0,True,370,0.35,100
24,24,0.5650487999999996,61.0,True,370,0.35,100
25,25,0.5921844999999948,61.0,True,370,0.35,100
26,26,0.619442399999997,61.0,True,370,0.35,100
27,27,0.6467303999999956,61.0,True,370,0.35,100
28,28,0.6739544999999936,61.0,True,370,0.35,100
