,Iteration,Time,Fitness,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,0.005492500000002565,0.0,True,200,0.35,150
1,1,0.030259799999999615,308.0,True,200,0.35,150
2,2,0.050404100000001506,308.0,True,200,0.35,150
3,3,0.07040710000000061,308.0,True,200,0.35,150
4,4,0.09137400000000184,308.0,True,200,0.35,150
5,5,0.11149340000000052,308.0,True,200,0.35,150
6,6,0.13233310000000031,308.0,True,200,0.35,150
7,7,0.15391480000000257,308.0,True,200,0.35,150
8,8,0.1743949000000029,308.0,True,200,0.35,150
9,9,0.19519950000000108,311.0,True,200,0.35,150
10,10,0.2150886000000014,311.0,True,200,0.35,150
11,11,0.23472450000000222,311.0,True,200,0.35,150
12,12,0.254647600000002,311.0,True,200,0.35,150
13,13,0.2771271000000013,311.0,True,200,0.35,150
14,14,0.29964670000000027,311.0,True,200,0.35,150
15,15,0.3195992000000025,311.0,True,200,0.35,150
16,16,0.3406097000000017,311.0,True,200,0.35,150
17,17,0.361877800000002,311.0,True,200,0.35,150
18,18,0.38160170000000093,311.0,True,200,0.35,150
19,19,0.401386500000001,311.0,True,200,0.35,150
20,20,0.4212436000000004,311.0,True,200,0.35,150
21,21,0.44254190000000193,311.0,True,200,0.35,150
22,22,0.46303939999999955,311.0,True,200,0.35,150
23,23,0.48316469999999967,311.0,True,200,0.35,150
24,24,0.5039901000000029,311.0,True,200,0.35,150
